case id,level,status,case owner,school,opeid,facility code,school city,school state,submitted,closed,closed reason,issues,education benefits
VA12803,Level 3,closed,James Lyles,UNIVERSITY OF ARIZONA,"""00108300""",11903103,TUCSON,AZ,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,OKLAHOMA TECHNICAL COLLEGE,,34924836,TULSA,OK,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,OKLAHOMA TECHNICAL COLLEGE,,34924836,TULSA,OK,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,OKLAHOMA TECHNICAL COLLEGE,,34924836,TULSA,OK,,,resolved,,Post-9/11 Ch 33
VA12127,Level 3,closed,James Lyles,TULSA COMMUNITY COLLEGE,"""00976300""",14930436,TULSA,OK,,,information only,,DEA Ch 35
VA22399,Level 3,closed,James Lyles,SPARTAN COLLEGE OF AERO AND TECHN,"""00767800""",24928436,TULSA,OK,,,information only,,Post-9/11 Ch 33
VA17253,Level 3,closed,James Lyles,SPARTAN COLLEGE OF AERO AND TECHN,"""00767800""",24928436,TULSA,OK,,,information only,,Post-9/11 Ch 33
VA12714,Level 3,closed,James Lyles,SPARTAN COLLEGE OF AERO AND TECHN,"""00767800""",24928436,TULSA,OK,,,information only,,Post-9/11 Ch 33
VA12432,Level 3,closed,James Lyles,SPARTAN COLLEGE OF AERO AND TECHN,"""00767800""",24928436,TULSA,OK,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TULSA WELDING SCHOOL-TULSA,,24945436,TULSA,OK,,,information only,,Post-9/11 Ch 33
VA12606,Level 3,closed,James Lyles,TULSA WELDING SCHOOL,"""00961800""",24945436,TULSA,OK,,,information only,,Post-9/11 Ch 33
VA11868,Level 3,closed,James Lyles,UNIVERSITY OF ALABAMA,"""00105100""",11000901,TUSCALOOSA,AL,,,information only,,Post-9/11 Ch 33
VA14908,Level 3,closed,James Lyles,UNIVERSITY OF ALABAMA,"""00105100""",11000901,TUSCALOOSA,AL,,,information only,,Post-9/11 Ch 33
VA14978,Level 3,closed,James Lyles,TUSKEGEE UNIVERSITY,"""00105000""",31903101,TUSKEGEE,AL,,,resolved,,Post-9/11 Ch 33
VA17146,Level 3,closed,James Lyles,TYLER JUNIOR COLLEGE,"""00364800""",14999443,TYLER,TX,,,information only,,Post-9/11 Ch 33
VA11968,Level 3,closed,James Lyles,MENDOCINO COLLEGE,"""01167200""",14984405,UKIAH,CA,,,information only,,Post-9/11 Ch 33
VA12844,Level 3,closed,James Lyles,PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS,"""00332900""",11939138,UNIVERSITY PARK,PA,,,information only,,VRE Ch 31
VA16056,Level 3,closed,James Lyles,URBANA UNIVERSITY,"""00313300""",31510935,URBANA,OH,,,information only,,Post-9/11 Ch 33
VA11693,Level 2,closed,Christopher Sutherland,UTICA COLLEGE,"""00288300""",31812032,Utica,NY,,,information only,,"Post-9/11 Ch 33, VRE Ch 31"
,No Escalation Needed,closed,James Lyles,TIDEWATER COMMUNITY COLLEGE-VIRGINIA BEACH,,14916446,VA BEACH,VA,,,information only,,Post-9/11 Ch 33;MGIB-AD Ch 30
VA16099,Level 3,closed,James Lyles,TIDEWATER COMMUNITY COLLEGE-VIRGINIA BEACH,"""00371200""",14916446,VA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12533,Level 3,closed,James Lyles,INTERNATIONAL AIR & HOSPITALITY ACADEMY,"""02222900""",26527047,VANCOUVER,WA,,,information only,,Post-9/11 Ch 33
VA16045,Level 3,closed,James Lyles,CHARTER COLLEGE-VANCOUVER,"""02576900""",21451747,VANCOUVER,WA,,,information only,,Post-9/11 Ch 33
VA11730,Level 3,closed,James Lyles,UNITED EDUCATION INSTITUTE,,25461110,Van Nuys,CA,,,information only,,DEA Ch 35
VA12315,Level 3,closed,James Lyles,THE KING'S UNIVERSITY,"""03516300""",31983105,VAN NUYS,CA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,BEAUTY & MASSAGE INSTITUTE,,25804210,VERO BEACH,FL,,,information only,,Post-9/11 Ch 33
VA17179,Level 3,closed,James Lyles,VICTOR VALLEY COLLEGE,"""00133500""",14973405,VICTORVILLE,CA,,,resolved,,DEA Ch 35
VA11962,Level 3,closed,James Lyles,EVEREST COLLEGE,,24850646,VIENNA,VA,,,information only,,Post-9/11 Ch 33
VA11848,Level 3,closed,James Lyles,VILLANOVA UNIVERSITY,"""00338800""",31924138,VILLANOVA,PA,,,resolved,,Post-9/11 Ch 33
VA11484,Level 3,closed,James Lyles,VILLANOVA UNIVERSITY,"""00338800""",31924138,VILLANOVA,PA,,,information only,,MGIB-AD Ch 30
VA17153,Level 3,closed,James Lyles,VILLANOVA UNIVERSITY,"""00338800""",31924138,VILLANOVA,PA,,,information only,,Post-9/11 Ch 33
VA16014,Level 3,closed,James Lyles,VILLANOVA UNIVERSITY,"""00338800""",31924138,VILLANOVA,PA,,,information only,,Post-9/11 Ch 33
VA12057,Level 3,closed,James Lyles,SAINT LEO UNIVERSITY-SOUTH HAMPTON ROADS CENTER,"""00152600""",31817446,VIRGINIA BEACH,VA,,,resolved,,Post-9/11 Ch 33
VA17117,Level 3,closed,James Lyles,EMPIRE BEAUTY SCHOOL - VA. BEACH,,25061746,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11995,Level 3,closed,James Lyles,THE CHRYSM INSTITUTE OF ESTHETICS,,25056546,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MIRACLE BEAUTY & NAILS ACADEMY,,25042446,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11913,Level 3,closed,Tameika Tiller,MIRACLE BEAUTY & NAILS ACADEMY,,25042446,Virginia Beach,VA,,,information only,,Post-9/11 Ch 33
VA11149,Level 3,closed,James Lyles,MIRACLE BEAUTY & NAILS ACADEMY,,25042446,Virginia Beach,VA,,,information only,,Post-9/11 Ch 33
VA11100,Level 3,closed,James Lyles,MIRACLE BEAUTY & NAILS ACADEMY,,25042446,Virginia Beach,VA,,,information only,,Post-9/11 Ch 33
VA16083,Level 3,closed,James Lyles,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE ECPI UNIVERSITY,"""01019800""",24820046,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA16048,Level 3,closed,James Lyles,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE ECPI UNIVERSITY,"""01019800""",24820046,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA14950,Level 3,closed,James Lyles,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE ECPI UNIVERSITY,"""01019800""",24820046,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA14946,Level 3,closed,James Lyles,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE ECPI UNIVERSITY,"""01019800""",24820046,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ECPI UNIVERSITY,,21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ECPI UNIVERSITY,,21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12028,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11966,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11965,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11929,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA11379,Level 3,closed,Tameika Tiller,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,"VRAP, TATU, Post-9/11 Ch 33, MGIB-AD Ch 30, MGIB-SR Ch 1606, REAP, DEA Ch 35, VRE Ch 31"
VA20278,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,DEA Ch 35
VA10423,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12267,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12261,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12225,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12211,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12207,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12204,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12198,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12192,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12188,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12170,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12153,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12125,Level 3,closed,James Lyles,ECPI UNIVERSITY,"""01019800""",21953346,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
VA12713,Level 3,closed,James Lyles,THE ART INSTITUTE OF VIRGINIA BEACH,"""00927007""",31929246,Virginia Beach,VA,,,information only,,"Post-9/11 Ch 33, VRE Ch 31"
,No Escalation Needed,closed,James Lyles,STRAYER UNIVERSITY-VIRGINIA BEACH,,21805446,VIRGINIA BEACH,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TEXAS STATE TECHNICAL COLLEGE-WACO,,14968443,WACO,TX,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TEXAS STATE TECHNICAL COLLEGE-WACO,,14968443,Waco,TX,,,information only,,Post-9/11 Ch 33
VA12123,Level 3,closed,James Lyles,NC DENTAL U - WAKE FOREST,,25014633,WAKE FOREST,NC,,,information only,,Post-9/11 Ch 33
VA16089,Level 3,closed,James Lyles,MT SAN ANTONIO COLLEGE,"""00124500""",14977405,WALNUT,CA,,,resolved,,Post-9/11 Ch 33
VA12744,Level 3,closed,James Lyles,MACOMB COMMUNITY COLLEGE,"""00890600""",14806122,WARREN,MI,,,information only,,Post-9/11 Ch 33
VA21355,Level 3,closed,James Lyles,INDIANA KENTUCKY REGIONAL COUNCIL OF CARPENTERS WARSAW CAMPUS,,20010414,WARSAW,IN,,,information only,,Post-9/11 Ch 33
VA12280,Level 3,closed,James Lyles,AMERICAN INTERCONTINENTAL UNIVERSITY,,21000309,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA16058,Level 3,closed,James Lyles,GALLAUDET UNIVERSITY,,11800309,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA10900,Level 3,closed,James Lyles,GEORGE WASHINGTON UNIVERSITY,"""00144400""",31907109,WASHINGTON,DC,,,resolved,,Post-9/11 Ch 33
VA12635,Level 3,closed,James Lyles,GEORGE WASHINGTON UNIVERSITY,"""00144400""",31907109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA12634,Level 3,closed,James Lyles,GEORGE WASHINGTON UNIVERSITY,"""00144400""",31907109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA17252,Level 3,closed,James Lyles,AMERICAN UNIVERSITY OFFICE OF VETERANS AFFAIRS,"""00143400""",31106109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA12510,Level 3,closed,James Lyles,AMERICAN UNIVERSITY OFFICE OF VETERANS AFFAIRS,"""00143400""",31106109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA12504,Level 3,closed,James Lyles,AMERICAN UNIVERSITY OFFICE OF VETERANS AFFAIRS,"""00143400""",31106109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA12562,Level 3,closed,James Lyles,GRADUATE SCHOOL,,31020209,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA22391,Level 3,closed,James Lyles,THE INSTITUTE OF WORLD POLITICS,"""04114400""",31019909,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA17140,Level 3,closed,James Lyles,HOWARD UNIVERSITY,"""00144800""",31017509,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HOWARD UNIVERSITY,,31017509,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
VA11588,Level 3,closed,James Lyles,THE AVEDA INSTITUTE,"""02600900""",25027909,Washington,DC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TECHNICAL LEARNING CENTERS INC,,25026309,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TECHNICAL LEARNING CENTERS INC,,25026309,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,STRAYER UNIVERSITY-DISTRICT OF COLUMBIA,,21912109,WASHINGTON,DC,,,information only,,Post-9/11 Ch 33;VRE Ch 31
VA17218,Level 3,closed,James Lyles,INDUSTRIAL MANAGEMENT AND TRAINING INSTITUTE INC,"""03094800""",25035007,WATERBURY,CT,,,information only,,Post-9/11 Ch 33
VA12596,Level 3,closed,James Lyles,POST UNIVERSITY,"""00140100""",21970107,WATERBURY,CT,,,information only,,Post-9/11 Ch 33
VA22457,Level 3,closed,James Lyles,NAUGATUCK VALLEY COMMUNITY COLLEGE,"""00698200""",14911407,WATERBURY,CT,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MEREDITH MANOR INTERNATIONAL EQUESTRIAN CENTER,,28022548,WAVERLY,WV,,,information only,,Post-9/11 Ch 33
VA13869,Level 3,closed,James Lyles,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,"""00318100""",11910136,WEATHERFORD,OK,,,information only,,Post-9/11 Ch 33
VA12341,Level 3,closed,James Lyles,WEATHERFORD COLLEGE,"""00366400""",14919443,WEATHERFORD,TX,,,information only,,Post-9/11 Ch 33
VA12836,Level 3,closed,James Lyles,MASSACHUSETTS BAY COMMUNITY COLLEGE,"""00217100""",14908421,WELLESLEY HILLS,MA,,,resolved,,Post-9/11 Ch 33
VA8758,Level 3,closed,Tameika Tiller,ACADEMY OF HAIR DESIGN,,25011147,WENATCHEE,WA,,,information only,,Post-9/11 Ch 33
VA12857,Level 3,closed,James Lyles,NATIONAL MEDICAL EDUCATION AND TRAINING CENTER,,25616021,West Bridgewater,MA,,,information only,,Post-9/11 Ch 33
VA21292,Level 3,closed,James Lyles,HUSSON UNIVERSITY-SOUTH PORTLAND,"""00204300""",31000519,Westbrook,ME,,,information only,,Post-9/11 Ch 33
VA11819,Level 3,closed,James Lyles,HONDROS COLLEGE-WEST CHESTER,"""04074300""",24806535,WEST CHESTER,OH,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN BEAUTY COLLEGE,,25178605,WEST COVINA,CA,,,resolved,,Post-9/11 Ch 33
VA22432,Level 3,closed,James Lyles,AMERICAN BEAUTY COLLEGE,,25178605,WEST COVINA,CA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MY COMPUTER CAREER,,25123043,WESTERVILLE,OH,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,WEST HARTFORD YOGA,,25006407,WEST HARTFORD,CT,,,information only,,Post-9/11 Ch 33
VA12673,Level 3,closed,James Lyles,KAPLAN-PURDUE UNIVERSITY GLOBAL,,21060410,West Lafayette,IN,,,information only,,Post-9/11 Ch 33
VA12732,Level 3,closed,James Lyles,MID-SOUTH COMMUNITY COLLEGE,"""02348200""",14926404,WEST MEMPHIS,AR,,,resolved,,Post-9/11 Ch 33
VA12575,Level 3,closed,James Lyles,MID-SOUTH COMMUNITY COLLEGE,"""02348200""",14926404,WEST MEMPHIS,AR,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FRONT RANGE COMMUNITY COLLEGE,,14924406,WESTMINSTER,CO,,,information only,,Post-9/11 Ch 33
VA11667,Level 3,closed,James Lyles,FRONT RANGE COMMUNITY COLLEGE,"""00793300""",14924406,WESTMINSTER,CO,,,information only,,Post-9/11 Ch 33
VA12802,Level 3,closed,James Lyles,PALM BEACH ATLANTIC UNIVERSITY,"""00884900""",31016810,WEST PALM BEACH,FL,,,resolved,,VRE Ch 31
VA11925,Level 3,closed,James Lyles,LONG ISLAND UNIVERSITY-WEST POINT CAMPUS,,31870232,WEST POINT,NY,,,resolved,,Post-9/11 Ch 33
VA12484,Level 3,closed,James Lyles,CA HIGHWAY PATROL BASIC LAW ENFRCMT ACAD,,15011605,WEST SACRAMENTO,CA,,,information only,,Post-9/11 Ch 33
VA10215,Level 3,closed,James Lyles,BILL ALLEN POCONO INSTITUTE OF TAXIDERMY,"""03031200""",25310438,WHITE HAVEN,PA,,,information only,,Post-9/11 Ch 33
VA12628,Level 3,closed,James Lyles,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,"""00122900""",31601405,WHITTIER,CA,,,information only,,Post-9/11 Ch 33
VA11747,Level 3,closed,James Lyles,SOUTHWESTERN COLLEGE-WICHITA,"""00194000""",31805716,WICHITA,KS,,,resolved,,Post-9/11 Ch 33
VA20269,Level 3,closed,James Lyles,WICHITA STATE UNIVERSITY,"""00195000""",11001216,WICHITA,KS,,,information only,,DEA Ch 35
VA14905,Level 3,closed,James Lyles,WICHITA STATE UNIVERSITY,"""00195000""",11001216,WICHITA,KS,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CARIBBEAN MEDICAL UNIVERSITY,,22100496,Willemstad,,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,RAYMOND A. MASON SCHOOL OF BUSINESS - COLLEGE OF WILLIAM & MARY,,11813146,Williamsburg,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,WESTERN NEW YORK SCHOOL OF REAL ESTATE,,25389232,WILLIAMSVILLE,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ETI SCHOOL OF SKILLED TRADES,,25065813,WILLOWBROOK,IL,,,information only,,Post-9/11 Ch 33;VRE Ch 31
VA12516,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,"""00298400""",11006133,WILMINGTON,NC,,,resolved,,Post-9/11 Ch 33
VA12332,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,"""00298400""",11006133,WILMINGTON,NC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,SOUTHWESTERN COLLEGE,,31905116,WINFIELD,KS,,,resolved,,Post-9/11 Ch 33
VA22415,Level 3,closed,James Lyles,WINSTON SALEM BARBER SCHOOL,"""03009500""",28003833,WINSTON SALEM,NC,,,information only,,Post-9/11 Ch 33
VA21305,Level 3,closed,James Lyles,WINSTON SALEM BARBER SCHOOL,"""03009500""",28003833,WINSTON SALEM,NC,,,information only,,Post-9/11 Ch 33
VA20267,Level 3,closed,James Lyles,WINSTON SALEM BARBER SCHOOL,"""03009500""",28003833,WINSTON SALEM,NC,,,information only,,Post-9/11 Ch 33
VA11988,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,"""00398100""",11903133,Winston-Salem,NC,,,information only,,Post-9/11 Ch 33
VA21303,Level 3,closed,James Lyles,POLK STATE COLLEGE,"""00151400""",119B9110,WINTER HAVEN,FL,,,information only,,Post-9/11 Ch 33
VA12704,Level 3,closed,James Lyles,POLK STATE COLLEGE,"""00151400""",119B9110,WINTER HAVEN,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NATIONAL PERSONAL TRAINING INSTITUTE,,25446110,WINTER PARK,FL,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FULL SAIL UNIVERSITY,,21970110,WINTER PARK,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FULL SAIL UNIVERSITY,,21970110,WINTER PARK,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FULL SAIL UNIVERSITY,,21970110,WINTER PARK,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FULL SAIL UNIVERSITY,,21970110,WINTER PARK,FL,,,resolved,,Post-9/11 Ch 33
VA12009,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12008,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12006,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12004,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11999,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12039,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12032,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12030,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12021,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12018,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11953,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11959,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11951,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11944,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11943,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11941,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11931,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11895,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11893,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11892,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11886,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11882,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA11562,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA22466,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA17148,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA10849,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12418,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12402,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12394,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12381,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12379,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12378,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12377,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
VA12375,Level 3,closed,James Lyles,FULL SAIL UNIVERSITY,"""02362100""",21970110,WINTER PARK,FL,,,no response,,Post-9/11 Ch 33
