ope id,institution name,trade name,city,state,institution type,status,approval date
"""00232700""",UNIVERSITY OF MICHIGAN - FLINT,,Flint,MI,Additional Location,,09/27/2014 20:11
"""00232703""",UNIVERSITY OF MICHIGAN - FLINT -,,Port Huron,MI,Additional Location,,09/27/2014 20:11
"""00232704""",UNIVERSITY OF MICHIGAN - FLINT -,,Lansing,MI,Additional Location,,09/27/2014 20:11
"""00232705""",UNIVERSITY OF MICHIGAN - FLINT -,,Harper Woods,MI,Additional Location,,09/27/2014 20:11
"""00238900""",UNIVERSITY OF MINNESOTA,,Morris,MN,Main Location,,09/19/2014 0:32
"""00238900""",UNIVERSITY OF MINNESOTA,,Morris,MN,Additional Location,,09/19/2014 0:32
"""00406900""",UNIVERSITY OF MINNESOTA - CROOKSTON,,Crookston,MN,Main Location,,09/19/2014 0:32
"""00406900""",UNIVERSITY OF MINNESOTA - CROOKSTON,,Crookston,MN,Additional Location,,09/19/2014 0:32
"""00406907""",UNIVERSITY OF MINNESOTA - CROOKSTON - WHITE EARTH TRIBAL AND COMM COLL,,Mahnomen,MN,Additional Location,,09/19/2014 0:32
"""00238800""",UNIVERSITY OF MINNESOTA  DULUTH,,Duluth,MN,Main Location,,09/19/2014 0:32
"""00238800""",UNIVERSITY OF MINNESOTA  DULUTH,,Duluth,MN,Additional Location,,09/19/2014 0:32
"""00238804""",WOLF RIDGE ENVIRONMENTAL LEARNING CENTER,,Finland,MN,Additional Location,,09/19/2014 0:32
"""00238807""",UNIVERSITY OF MINNESOTA - DULUTH - HIBBING COMMUNITY COLLEGE,,Hibbing,MN,Additional Location,,09/19/2014 0:32
"""00238812""",UNIVERSITY OF MINNESOTA - DULUTH - UNIVERSITY OF MINNESOTA ROCHESTER,,Rochester,MN,Additional Location,,09/19/2014 0:32
"""00238817""",UNIVERSITY OF MINNESOTA  DULUTH - CLOQUET FORESTRY CENTER,,Cloquet,MN,Additional Location,,09/19/2014 0:32
"""00396900""",UNIVERSITY OF MINNESOTA - TWIN CITIES,,Minneapolis,MN,Main Location,,09/19/2014 0:32
"""00396900""",UNIVERSITY OF MINNESOTA - TWIN CITIES,,Minneapolis,MN,Additional Location,,09/19/2014 0:32
"""00396903""",UNIVERSITY OF MINNESOTA - ROCHESTER,,Rochester,MN,Additional Location,,09/19/2014 0:32
"""00244000""",UNIVERSITY OF MISSISSIPPI,Ole Miss,University,MS,Main Location,,09/17/2014 19:19
"""00244000""",UNIVERSITY OF MISSISSIPPI,,University,MS,Additional Location,,09/17/2014 19:19
"""00244001""",UNIVERSITY OF MISSISSIPPI - MEDICAL CENTER,,Jackson,MS,Additional Location,,09/17/2014 19:19
"""00244002""",UNIVERSITY OF MISSISSIPPI - TUPELO REGIONAL CAMPUS,,Tupelo,MS,Additional Location,,09/17/2014 19:19
"""00244003""",UNIVERSITY OF MISSISSIPPI - DESOTO CENTER,,Southaven,MS,Additional Location,,09/17/2014 19:19
"""00244004""",UNIVERSITY OF MISSISSIPPI - BOONEVILLE CENTER,,Booneville,MS,Additional Location,,09/17/2014 19:19
"""00244005""",UNIVERSITY OF MISSISSIPPI - GRENADA CAMPUS,,Grenada,MS,Additional Location,,09/17/2014 19:19
"""00251600""",UNIVERSITY OF MISSOURI - COLUMBIA,,Columbia,MO,Main Location,,07/09/2014 13:56
"""00251600""",UNIVERSITY OF MISSOURI - COLUMBIA,,Columbia,MO,Additional Location,,07/09/2014 13:56
"""00251601""",UNIVERSITY OF MISSOURI-COLUMBIA -TRUMAN STATE OFFICE BUILDING,,Jefferson City,MO,Additional Location,,07/09/2014 13:56
"""00251602""",UNIVERSITY OF MISSOURI - COLUMBIA - MSU,,Springfield,MO,Additional Location,,07/09/2014 13:56
"""00251626""",UNIVERSITY OF MISSOURI - COLUMBIA - SEMO,,Cape Girardeau,MO,Additional Location,,07/09/2014 13:56
"""00251630""",UNIVERSITY OF MISSOURI - COLUMBIA - ST. JOHN'S MERCY MEDICAL CENTER,,St. Louis,MO,Additional Location,,07/09/2014 13:56
"""00251800""",UNIVERSITY OF MISSOURI - KANSAS CITY,,Kansas City,MO,Main Location,,09/25/2014 13:34
"""00251800""",UNIVERSITY OF MISSOURI - KANSAS CITY,,Kansas City,MO,Additional Location,,09/25/2014 13:34
"""00251801""",UNIVERSITY OF MISSOURI - KANSAS CITY - NORTHLAND,,Kansas City,MO,Additional Location,,09/25/2014 13:34
"""00251802""",UNIVERSITY OF MISSOURI - KANSAS CITY - UMKC SCHOOL OF PHARMACY,,Columbia,MO,Additional Location,,09/25/2014 13:34
"""00251803""",UNIVERSITY OF MISSOURI - KANSAS CITY - MSSU,,Joplin,MO,Additional Location,,09/25/2014 13:34
"""00251804""",UNIVERSITY OF MISSOURI - KANSAS CITY - MWSC,,Saint Joseph,MO,Additional Location,,09/25/2014 13:34
"""00251805""",UNIVERSITY OF MISSOURI - KANSAS CITY - MSU,,Springfield,MO,Additional Location,,09/25/2014 13:34
"""00251900""",UNIVERSITY OF MISSOURI - SAINT LOUIS,,St Louis,MO,Main Location,,08/10/2014 20:41
"""00251900""",UNIVERSITY OF MISSOURI - SAINT LOUIS,,St Louis,MO,Additional Location,,08/10/2014 20:41
"""00251902""",UNIVERSITY OF MISSOURI - SAINT LOUIS - JEFFERSON COLLEGE,,Hillsboro,MO,Additional Location,,08/10/2014 20:41
"""00251903""",UNIVERSITY OF MISSOURI - SAINT LOUIS - ST. CHARLES COMMUNITY COLLEGE,,St. Peters,MO,Additional Location,,08/10/2014 20:41
"""00251905""",UNIVERSITY OF MISSOURI - SAINT LOUIS - MINERAL AREA COLLEGE,,Park Hills,MO,Additional Location,,08/10/2014 20:41
"""00251907""",UNIVERSITY OF MISSOURI - SAINT LOUIS - ST. JOHN'S MERCY MEDICAL CENTER,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251908""",UNIVERSITY OF MISSOURI - SAINT LOUIS - DEPAUL HEALTH CENTER,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251909""",UNIVERSITY OF MISSOURI - SAINT LOUIS - ST LOUIS CC-SOUTH COUNTY,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251910""",UNIVERSITY OF MISSOURI - SAINT LOUIS - ST LOUIS CC-WILDWOOD,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251911""",UNIVERSITY OF MISSOURI - SAINT LOUIS - MISSOURI BAPTIST HEALTH CENTER,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251916""",UNIVERSITY OF MISSOURI - SAINT LOUIS - STL COMM COLLEGE AT FOREST PARK,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251917""",UNIVERSITY OF MISSOURI - SAINT LOUIS - STL COMM COLLEGE AT MERAMEC,,Kirkwood,MO,Additional Location,,08/10/2014 20:41
"""00251918""",UNIVERSITY OF MISSOURI - SAINT LOUIS - WEST COUNTY ED. CENTER,,St. Louis,MO,Additional Location,,08/10/2014 20:41
"""00251919""",UNIVERSITY OF MISSOURI - SAINT LOUIS - GRAND CENTER,,Saint Louis,MO,Additional Location,,08/10/2014 20:41
"""00251920""",UNIVERSITY OF MISSOURI - SAINT LOUIS - BJC HC CENTER LIFELONG LEARNING,,Saint Louis,MO,Additional Location,,08/10/2014 20:41
"""00102900""",UNIVERSITY OF MOBILE,,Mobile,AL,Main Location,,09/21/2014 19:47
"""00102900""",UNIVERSITY OF MOBILE,,Mobile,AL,Additional Location,,09/21/2014 19:47
"""00253600""",UNIVERSITY OF MONTANA (THE),University of Montana,Missoula,MT,Main Location,,09/03/2014 21:16
"""00253600""",UNIVERSITY OF MONTANA (THE),,Missoula,MT,Additional Location,,09/03/2014 21:16
"""00253615""",UNIVERSITY OF MONTANA (THE) - BITTERROOT COLLEGE UNIVERSITY OF MONTANA,,Hamilton,MT,Additional Location,,09/03/2014 21:16
"""00253700""",UNIVERSITY OF MONTANA WESTERN (THE),,Dillon,MT,Main Location,,08/14/2014 19:58
"""00253700""",UNIVERSITY OF MONTANA WESTERN (THE),,Dillon,MT,Additional Location,,08/14/2014 19:58
"""00253701""",UNIVERSITY OF MONTANA WESTERN (THE) - GREAT FALLS CAMPUS,,Great Falls,MT,Additional Location,,08/14/2014 19:58
"""00253702""",UNIVERSITY OF MONTANA WESTERN (THE) - BUTTE MONTANA TECH,,Butte,MT,Additional Location,,08/14/2014 19:58
"""00253703""",UNIVERSITY OF MONTANA WESTERN (THE) - LEWISTOWN CAMPUS,,Lewistown,MT,Additional Location,,08/14/2014 19:58
"""00253704""",UNIVERSITY OF MONTANA WESTERN (THE) - BILLINGS YELLOWSTONE COUNTY,,Billings,MT,Additional Location,,08/14/2014 19:58
"""00253705""",UNIVERSITY OF MONTANA WESTERN (THE) - MISSOULA CAMPUS,,Missoula,MT,Additional Location,,08/14/2014 19:58
"""00253706""",UNIVERSITY OF MONTANA WESTERN (THE) - HELENA CAMPUS,,Helena,MT,Additional Location,,08/14/2014 19:58
"""00253707""",UNIVERSITY OF MONTANA WESTERN (THE) - MONTANA STATE UNIVERSITY/BOZMAN,,Bozman,MT,Additional Location,,08/14/2014 19:58
"""00253708""",UNIVERSITY OF MONTANA WESTERN (THE) - MONTANA STATE UNIV NORTHERN,,Havre,MT,Additional Location,,08/14/2014 19:58
"""00253709""",UNIVERSITY OF MONTANA WESTERN (THE) - SALISH KOOTENAI COLLEGE,,Pablo,MT,Additional Location,,08/14/2014 19:58
"""00253710""",UNIVERSITY OF MONTANA WESTERN (THE) - HAMILTON BITTERROOT CAMPUS,,Hamilton,MT,Additional Location,,08/14/2014 19:58
"""00100400""",UNIVERSITY OF MONTEVALLO,,Montevallo,AL,Main Location,,08/11/2014 20:01
"""00100400""",UNIVERSITY OF MONTEVALLO,,Montevallo,AL,Additional Location,,08/11/2014 20:01
"""00294900""",UNIVERSITY OF MOUNT OLIVE,,Mount Olive,NC,Main Location,,08/26/2014 20:00
"""00294900""",UNIVERSITY OF MOUNT OLIVE,,Mount Olive,NC,Additional Location,,08/26/2014 20:00
"""00294901""",UNIVERSITY OF MOUNT OLIVE- SEYMOUR JOHNSON AIR FORCE BASE,,Goldsboro,NC,Additional Location,,08/26/2014 20:00
"""00294902""",UNIVERSITY OF MOUNT OLIVE - NEW BERN,,New Bern,NC,Additional Location,,08/26/2014 20:00
"""00294903""",UNIVERSITY OF MOUNT OLIVE - WILMINGTON,,Wilmington,NC,Additional Location,,08/26/2014 20:00
"""00294904""",UNIVERSITY OF MOUNT OLIVE - NORTH CAROLINA JUSTICE ACADEMY,,Salemburg,NC,Additional Location,,08/26/2014 20:00
"""00294905""",UNIVERSITY OF MOUNT OLIVE - RESEARCH TRIANGLE PARK,,Durham,NC,Additional Location,,08/26/2014 20:00
"""00294906""",UNIVERSITY OF MOUNT OLIVE - BRUNSWICK COUNTY,,Supply,NC,Additional Location,,08/26/2014 20:00
"""00294907""",UNIVERSITY OF MOUNT OLIVE - COLUMBUS COUNTY,,Whiteville,NC,Additional Location,,08/26/2014 20:00
"""00294908""",UNIVERSITY OF MOUNT OLIVE - BLADEN COUNTY,,Dublin,NC,Additional Location,,08/26/2014 20:00
"""00294909""",UNIVERSITY OF MOUNT OLIVE - NACCO,,Greenville,NC,Additional Location,,08/26/2014 20:00
"""00294911""",UNIVERSITY OF MOUNT OLIVE - WASHINGTON,,Washington,NC,Additional Location,,08/26/2014 20:00
"""00294912""",UNIVERSITY OF MOUNT OLIVE - JCC,,Smithfield,NC,Additional Location,,08/26/2014 20:00
"""00294913""",UNIVERISTY OF MOUNT OLIVE - JACKSONVILLE,,Jacksonville,NC,Additional Location,,08/26/2014 20:00
"""00308300""",UNIVERSITY OF MOUNT UNION,,Alliance,OH,Main Location,,11/02/2014 20:17
"""00308300""",UNIVERSITY OF MOUNT UNION,,Alliance,OH,Additional Location,,11/02/2014 20:17
"""00256500""",UNIVERSITY OF NEBRASKA,University of Nebraska - Lincoln,Lincoln,NE,Main Location,,10/17/2014 5:54
"""00256500""",UNIVERSITY OF NEBRASKA,,Lincoln,NE,Additional Location,,10/17/2014 5:54
"""00256591""","UNIVERSITY OF NEBRASKA - UNIVERSITY OF NEBRASKA, OMAHA",,Omaha,NE,Additional Location,,10/17/2014 5:54
"""00256596""",UNIVERSITY OF NEBRASKA - CURTIS,,Curtis,NE,Additional Location,,10/17/2014 5:54
"""00255100""",UNIVERSITY OF NEBRASKA - KEARNEY,,Kearney,NE,Main Location,,07/24/2014 14:37
"""00255100""",UNIVERSITY OF NEBRASKA - KEARNEY,,Kearney,NE,Additional Location,,07/24/2014 14:37
"""00255400""",UNIVERSITY OF NEBRASKA - OMAHA,,Omaha,NE,Main Location,,07/17/2014 19:48
"""00255400""",UNIVERSITY OF NEBRASKA - OMAHA,,Omaha,NE,Additional Location,,07/17/2014 19:48
"""00689500""",UNIVERSITY OF NEBRASKA MEDICAL CENTER,,Omaha,NE,Main Location,,08/06/2014 20:07
"""00689500""",UNIVERSITY OF NEBRASKA MEDICAL CENTER,,Omaha,NE,Additional Location,,08/06/2014 20:07
"""00689501""",UNIVERSITY OF NEBRASKA MEDICAL CENTER - COLLEGE OF DENTISTRY,,Lincoln,NE,Additional Location,,08/06/2014 20:07
"""00689502""",UNIVERSITY OF NEBRASKA MEDICAL CENTER - COLLEGE OF NURSING - LINCOLN,,Lincoln,NE,Additional Location,,08/06/2014 20:07
"""00689503""",UNIVERSITY OF NEBRASKA MEDICAL CENTER - COLLEGE OF NURSING WESTERN,,Scottsbluff,NE,Additional Location,,08/06/2014 20:07
"""00689504""",UNIVERSITY OF NEBRASKA MEDICAL CENTER - COLLEGE OF NURSING KEARNEY,,Kearney,NE,Additional Location,,08/06/2014 20:07
"""00689509""",UNIVERSITY OF NEBRASKA MEDICAL CENTER - COLLEGE OF NURSING NORFOLK,,Norfolk,NE,Additional Location,,08/06/2014 20:07
"""00256900""",UNIVERSITY OF NEVADA - LAS VEGAS,,Las Vegas,NV,Main Location,,10/17/2014 5:54
"""00256900""",UNIVERSITY OF NEVADA - LAS VEGAS,,Las Vegas,NV,Additional Location,,10/17/2014 5:54
"""00256901""",UNIVERSITY OF NEVADA - LAS VEGAS - SCHOOL OF DENTAL MEDICINE,,Las Vegas,NV,Additional Location,,10/17/2014 5:54
"""00256903""","UNIVERSITY OF NEVADA, LAS VEGAS AT NELLIS AIR FORCE BASE",,Nellis AFB,NV,Additional Location,,10/17/2014 5:54
"""00256800""","UNIVERSITY OF NEVADA , RENO",,Reno,NV,Main Location,,08/24/2014 20:51
"""00256800""","UNIVERSITY OF NEVADA , RENO",,Reno,NV,Additional Location,,08/24/2014 20:51
"""00205000""",UNIVERSITY OF NEW ENGLAND,,Biddeford,ME,Main Location,,11/10/2014 6:26
"""00205000""",UNIVERSITY OF NEW ENGLAND,,Biddeford,ME,Additional Location,,11/10/2014 6:26
"""00205001""",UNIVERSITY OF NEW ENGLAND - WESTBROOK COLLEGE CAMPUS,,Portland,ME,Additional Location,,11/10/2014 6:26
"""00205003""",UNIVERSITY OF NEW ENGLAND - TANGIER,,Tangier,,Additional Location,,11/10/2014 6:26
"""00258900""",UNIVERSITY OF NEW HAMPSHIRE,,Durham,NH,Main Location,,09/13/2014 21:52
"""00258900""",UNIVERSITY OF NEW HAMPSHIRE,,Durham,NH,Additional Location,,09/13/2014 21:52
"""00258901""",UNIVERSITY OF NEW HAMPSHIRE - MANCHESTER,,Manchester,NH,Additional Location,,09/13/2014 21:52
"""00258903""",UNIVERSITY OF NEW HAMPSHIRE - SCHOOL OF LAW,,Concord,NH,Additional Location,,09/13/2014 21:52
"""00139700""",UNIVERSITY OF NEW HAVEN,,West Haven,CT,Main Location,,09/25/2014 13:37
"""00139700""",UNIVERSITY OF NEW HAVEN,,West Haven,CT,Additional Location,,09/25/2014 13:37
"""00139701""",UNIVERSITY OF NEW HAVEN - SOUTHEASTERN CONNECTICUT,,New London,CT,Additional Location,,09/25/2014 13:37
"""00139714""",UNIVERSITY OF NEW HAVEN - UNITED ILLUMINATING CO,,Shelton,CT,Additional Location,,09/25/2014 13:37
"""00139720""",UNIVERSITY OF NEW HAVEN - C/O NAUGATUCK VALLEY COMMUNITY COLLEGE,,Waterbury,CT,Additional Location,,09/25/2014 13:37
"""00139722""",UNIVERSITY OF NEW HAVEN - STRATFORD/SHELTON,,Shelton,CT,Additional Location,,09/25/2014 13:37
"""00139725""",UNIVERSITY OF NEW HAVEN -  SANDIA/ALBUQUERQUE,,Kirtland AFB,NM,Additional Location,,09/25/2014 13:37
"""00139726""",UNIVERSITY OF NEW HAVEN - ORANGE CAMPUS,,Orange,CT,Additional Location,,09/25/2014 13:37
"""00139727""",UNIVERSITY OF NEW HAVEN -,,San Francisco,CA,Additional Location,,09/25/2014 13:37
"""00139728""",UNIVERSITY OF NEW HAVEN - LYME ACADEMY COLLEGE OF FINE ARTS,,Old Lyme,CT,Additional Location,,09/25/2014 13:37
"""00266300""",UNIVERSITY OF NEW MEXICO,,Albuquerque,NM,Main Location,,07/24/2014 14:37
"""00266300""",UNIVERSITY OF NEW MEXICO,,Albuquerque,NM,Additional Location,,07/24/2014 14:37
"""00266301""",UNIVERSITY OF NEW MEXICO,,Gallup,NM,Additional Location,,07/24/2014 14:37
"""00266302""",UNIVERSITY OF NEW MEXICO,,Los Lunas,NM,Additional Location,,07/24/2014 14:37
"""00266303""",UNIVERSITY OF NEW MEXICO,,Los Alamos,NM,Additional Location,,07/24/2014 14:37
"""00266304""",UNIVERSITY OF NEW MEXICO,,Taos,NM,Additional Location,,07/24/2014 14:37
"""00266305""",UNIVERSITY OF NEW MEXICO,,Albuquerque,NM,Additional Location,,07/24/2014 14:37
"""00201500""",UNIVERSITY OF NEW ORLEANS (THE),,New Orleans,LA,Main Location,,08/31/2014 20:31
"""00201500""",UNIVERSITY OF NEW ORLEANS (THE),,New Orleans,LA,Additional Location,,08/31/2014 20:31
"""00201501""",UNIVERSITY OF NEW ORLEANS - JEFFERSON CENTER,,Metairie,LA,Additional Location,,08/31/2014 20:31
"""00101600""",UNIVERSITY OF NORTH ALABAMA,,Florence,AL,Main Location,,08/07/2014 21:38
"""00101600""",UNIVERSITY OF NORTH ALABAMA,,Florence,AL,Additional Location,,08/07/2014 21:38
"""00290700""",UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,,Asheville,NC,Main Location,,08/24/2014 20:51
"""00290700""",UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,,Asheville,NC,Additional Location,,08/24/2014 20:51
"""00297400""",UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL-,,Chapel Hill,NC,Main Location,,07/19/2014 10:54
"""00297400""",UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL-,,Chapel Hill,NC,Additional Location,,07/19/2014 10:54
"""00297401""","UNIVERSITY OF NORTH CAROLINA -CHAPEL HILL,  SCHOOL OF MEDICINE",,Chapel Hill,NC,Additional Location,,07/19/2014 10:54
"""00297500""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,,Charlotte,NC,Main Location,,07/01/2014 20:00
"""00297500""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,,Charlotte,NC,Additional Location,,07/01/2014 20:00
"""00297512""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - CRUTCHFIELD CTR/STANLY CC,,Locust,NC,Additional Location,,07/01/2014 20:00
"""00297515""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - CONCORD MIDDLE SCHOOL,,Concord,NC,Additional Location,,07/01/2014 20:00
"""00297520""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - NC A&T,,Greensboro,NC,Additional Location,,07/01/2014 20:00
"""00297521""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - HOLBROOK MIDDLE SCHOOL,,Lowell,NC,Additional Location,,07/01/2014 20:00
"""00297522""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - PORTER RIDGE HIGH SCHOOL,,Indian Trail,NC,Additional Location,,07/01/2014 20:00
"""00297526""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - JESSE C. CARSON HIGH SCHOOL,,China Grove,NC,Additional Location,,07/01/2014 20:00
"""00297527""",UNIVERSITY OF NORTH CAROLINA - CHARLOTTE - HONG KONG MBA,,Wanchai,,Additional Location,,07/01/2014 20:00
"""00297600""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO,UNCG,Greensboro,NC,Main Location,,06/11/2014 13:00
"""00297600""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO,,Greensboro,NC,Additional Location,,06/11/2014 13:00
"""00297605""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO - NW AHEC,,Hickory,NC,Additional Location,,06/11/2014 13:00
"""00297606""",UNIVERSITY OF NORTH CAROLINA- GREENSBORO - RSNA,,Raleigh,NC,Additional Location,,06/11/2014 13:00
"""00297609""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO - GUILFORD COUNTY SCHOOLS,,Greensboro,NC,Additional Location,,06/11/2014 13:00
"""00297610""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO - CHATHAM COOUNTY SCHOOLS,,Siler City,NC,Additional Location,,06/11/2014 13:00
"""00297611""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO -,,Burlington,NC,Additional Location,,06/11/2014 13:00
"""00297612""","UNIVERSITY OF NORTH CAROLINA - GREENSBORO,  SOUTH CAMPUS",,Greensboro,NC,Additional Location,,06/11/2014 13:00
"""00297613""",UNIVERSITY OF NORTH CAROLINA - GREENSBORO -  UNION SQUARE CAMPUS,,Greensboro,NC,Additional Location,,06/11/2014 13:00
"""00295400""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,,Pembroke,NC,Main Location,,07/31/2014 20:15
"""00295400""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,,Pembroke,NC,Additional Location,,07/31/2014 20:15
"""00295401""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE - SANDHILLS COMMUNITY COLLEGE,,Pinehurst,NC,Additional Location,,07/31/2014 20:15
"""00295402""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE - RICHMOND COMMUNITY COLLEGE,,Hamlet,NC,Additional Location,,07/31/2014 20:15
"""00295403""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE - FT. BRAGG,,Fayetteville,NC,Additional Location,,07/31/2014 20:15
"""00295404""",UNIVERSITY OF NORTH CAROLINA AT PEMBROKE - CAPE FEAR,,Wilmington,NC,Additional Location,,07/31/2014 20:15
"""00298400""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),,Wilmington,NC,Main Location,,07/24/2014 14:37
"""00298400""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),,Wilmington,NC,Additional Location,,07/24/2014 14:37
"""00298401""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE) - CAMP LEJEUNE,,Camp Lejeune,NC,Additional Location,,07/24/2014 14:37
"""00298402""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE) - CCCC,,Jacksonville,NC,Additional Location,,07/24/2014 14:37
"""00298403""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE) - JAMES SPRUNT CC,,Kenansville,NC,Additional Location,,07/24/2014 14:37
"""00298404""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE) - SOUTHEASTERN CC,,Whiteville,NC,Additional Location,,07/24/2014 14:37
"""00298405""",UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE) - BRUNSWICK CC,,Supply,NC,Additional Location,,07/24/2014 14:37
"""00398100""",UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,,Winston-Salem,NC,Main Location,,05/14/2015 13:41
"""00398100""",UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,,Winston-Salem,NC,Additional Location,,05/14/2015 13:41
"""00300500""",UNIVERSITY OF NORTH DAKOTA,,Grand Forks,ND,Main Location,,09/09/2014 20:32
"""00300500""",UNIVERSITY OF NORTH DAKOTA,,Grand Forks,ND,Additional Location,,09/09/2014 20:32
"""00300502""",UNIVERSITY OF NORTH DAKOTA - CASPER COLLEGE/OCCUPATIONAL THERAPY,,Casper,WY,Additional Location,,09/09/2014 20:32
"""00300503""",UNIVERSITY OF NORTH DAKOTA - BISMARCK CENTER,,Bismarck,ND,Additional Location,,09/09/2014 20:32
"""00300507""",UNIVERSITY OF NORTH DAKOTA - NORTH DAKOTA STATE UNIVERSITY,,Fargo,ND,Additional Location,,09/09/2014 20:32
"""00300515""",UNIVERSITY OF NORTH DAKOTA - SKILLS AND TECHNOLOGY TRAINING CENTER,,Fargo,ND,Additional Location,,09/09/2014 20:32
"""00300523""",UNIVERSITY OF NORTH DAKOTA - MINOT CENTER FOR FAMILY MEDICINE,,Minot,ND,Additional Location,,09/09/2014 20:32
"""00984100""",UNIVERSITY OF NORTH FLORIDA,,Jacksonville,FL,Main Location,,12/12/2014 7:21
"""00984100""",UNIVERSITY OF NORTH FLORIDA,,Jacksonville,FL,Additional Location,,12/12/2014 7:21
"""00158500""",UNIVERSITY OF NORTH GEORGIA,,Dahlonega,GA,Main Location,,06/22/2014 20:38
"""00158500""",UNIVERSITY OF NORTH GEORGIA,,Dahlonega,GA,Additional Location,,06/22/2014 20:38
"""00158501""",UNIVERSITY OF NORTH GEORGIA- GAINESVILLE CAMPUS,,Gainesville,GA,Additional Location,,06/22/2014 20:38
"""00158502""",UNIVERSITY OF NORTH GEORGIA - CUMMING CAMPUS,,Cumming,GA,Additional Location,,06/22/2014 20:38
"""00158503""",UNIVERSITY OF NORTH GEORGIA - OCONEE CAMPUS,,Watkinsville,GA,Additional Location,,06/22/2014 20:38
"""00359400""",UNIVERSITY OF NORTH TEXAS,,Denton,TX,Main Location,,10/08/2014 20:59
"""00359400""",UNIVERSITY OF NORTH TEXAS,,Denton,TX,Additional Location,,10/08/2014 20:59
"""00359405""",UNIVERSITY OF NORTH TEXAS - UNIVERSITIES CENTER OF DALLAS,,Dallas,TX,Additional Location,,10/08/2014 20:59
"""00359420""",UNIVERSITY OF NORTH TEXAS - UNT HEALTH SCIENCE CENTER,,Fort Worth,TX,Additional Location,,10/08/2014 20:59
"""00359422""",UNIVERSITY OF NORTH TEXAS - REGION X EDUCATION SERVICE CENTER,,Richardson,TX,Additional Location,,10/08/2014 20:59
"""00359433""",UNIVERSITY OF NORTH TEXAS - COLLIN HIGHER EDUCATION CENTER,,McKinney,TX,Additional Location,,10/08/2014 20:59
"""00359435""",UNIVERSITY OF NORTH TEXAS - UNT DESIGN RESEARCH CENTER,,Dallas,TX,Additional Location,,10/08/2014 20:59
"""00359436""",UNIVERSITY OF NORTH TEXAS - NEW COLLEGE AT FRISCO,,Frisco,TX,Additional Location,,10/08/2014 20:59
"""00976800""",UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,,Fort Worth,TX,Main Location,,09/08/2014 20:05
"""00976800""",UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,,Fort Worth,TX,Additional Location,,09/08/2014 20:05
