Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Tuition and Fees Cost, Number of payments 
25077536,Four M Welding School,Oklahoma,, 13 ,Private profit,School Tuition & Fees,"$219,679.60", 19 
25077521,Toni And Guy Hairdressing Academy Worcester,Massachusetts,, 1 ,Private profit,School Tuition & Fees,"$17,725.00", 1 
25077336,Jb'S Hair Design & Barber College,Oklahoma,, 2 ,Private profit,School Tuition & Fees,"$20,947.50", 2 
25077236,Imagine Paul Mitchell Partner School,Oklahoma,, 4 ,Private profit,School Tuition & Fees,"$49,827.00", 4 
25076813,Pccti Healthcare,Illinois,, 1 ,Private profit,School Tuition & Fees,"$5,542.80", 1 
25076736,Elite Academy Of Cosmetology,Oklahoma,, 1 ,Private profit,School Tuition & Fees,"$6,978.00", 1 
25076501,Birmingham School Of Massage,Alabama,, 2 ,Private profit,School Tuition & Fees,"$6,781.12", 2 
25076340,Pittsburgh Institute Of Aeronautics,South Carolina,, 18 ,Private profit,School Tuition & Fees,"$207,086.56", 39 
25076313,Empire Beauty School-Stone Park,Illinois,, 1 ,Private profit,School Tuition & Fees,"$10,900.00", 1 
25076136,Five Star Horseshoeing School,Oklahoma,, 3 ,Private profit,School Tuition & Fees,"$39,780.58", 3 
25076013,Larry'S Barber College,Illinois,, 2 ,Private profit,School Tuition & Fees,"$6,536.00", 2 
25075943,New Horizons Clc Of Fw Llc,Texas,, 16 ,Private profit,School Tuition & Fees,"$262,140.68", 16 
25075813,Wolf Driving School Inc,Illinois,, 4 ,Private profit,School Tuition & Fees,"$11,489.48", 4 
25075743,A T E Of Tx Inc Dba Amer Flyers-Spring,Texas,, 3 ,Private profit,School Tuition & Fees,"$20,439.90", 5 
25075713,Illinois Welding School,Illinois,, 3 ,Private profit,School Tuition & Fees,"$31,200.00", 3 
25075613,160 Driving Academy,Illinois,, 3 ,Private profit,School Tuition & Fees,"$12,685.00", 3 
25075536,Integrated Massage Therapy College,Oklahoma,, 2 ,Private profit,School Tuition & Fees,"$11,960.00", 2 
25075501,The Salon Professional Academy-Huntsville,Alabama,, 1 ,Private profit,School Tuition & Fees,"$10,117.51", 1 
25075436,Oklahoma Aviation Llc,Oklahoma,, 8 ,Private profit,School Tuition & Fees,"$28,648.30", 18 
25075343,Trend Barber College Houston,Texas,, 2 ,Private profit,School Tuition & Fees,"$8,278.00", 3 
25075213,Aveda Institute-Chicago,Illinois,, 1 ,Private profit,School Tuition & Fees,"$19,900.00", 1 
25075113,New Age Spa Institute,Illinois,, 3 ,Private profit,School Tuition & Fees,"$14,850.00", 3 
25075013,Midwest Industrial Trade School,Illinois,, 2 ,Private profit,School Tuition & Fees,"$35,600.00", 4 
25074413,Everest College-Melrose Park,Illinois,, 2 ,Private profit,School Tuition & Fees,"$7,556.32", 10 
25074213,Everest College-Bedford Park,Illinois,, 1 ,Private profit,School Tuition & Fees,"$7,121.87", 7 
25073813,Dudley Beauty College,Illinois,, 3 ,Private profit,School Tuition & Fees,"$10,950.50", 3 
25073643,Houston Training And Education Ctr,Texas,, 12 ,Private profit,School Tuition & Fees,"$98,838.20", 19 
25073613,Tricoci University Of Beauty Culture-Chicago,Illinois,, 1 ,Private profit,School Tuition & Fees,"$16,188.02", 2 
25073536,Roadmaster Drivers School Of Tulsa Inc,Oklahoma,, 22 ,Private profit,School Tuition & Fees,"$138,499.00", 22 
25073521,Mcneilly Ems Educators,Massachusetts,, 1 ,Private profit,School Tuition & Fees,"$1,620.00", 1 
25073513,Midwest Technical Institute-Moline,Illinois,, 29 ,Private profit,School Tuition & Fees,"$236,831.87", 89 
25073413,Northbrook College Of Health Care,Illinois,, 2 ,Private profit,School Tuition & Fees,"$4,451.00", 6 
25073313,Progressive Truck Driving School-Cicero,Illinois,, 7 ,Private profit,School Tuition & Fees,"$45,971.00", 7 
25073213,Progressive Truck Driving School-Lansing,Illinois,, 11 ,Private profit,School Tuition & Fees,"$65,648.53", 11 
25073043,American Broadcasting School-Arlington,Texas,, 7 ,Private profit,School Tuition & Fees,"$82,990.50", 7 
25072843,Bella Beauty College Corpus Christi Campus,Texas,, 1 ,Private profit,School Tuition & Fees,"$8,446.89", 1 
25072836,Cosmetology Education Center,Oklahoma,, 3 ,Private profit,School Tuition & Fees,"$41,065.19", 4 
25072813,Royal Image Barber College,Illinois,, 1 ,Private profit,School Tuition & Fees,"$6,000.00", 1 
25072521,Porter And Chester Institute-Canton,Massachusetts,, 31 ,Private profit,School Tuition & Fees,"$421,090.10", 83 
25072513,Cortiva Institute-Joliet,Illinois,, 4 ,Private profit,School Tuition & Fees,"$11,460.27", 6 
25072413,Success Schools Llc Barber School,Illinois,, 3 ,Private profit,School Tuition & Fees,"$48,611.52", 4 
25072336,Wichita Technical Institute,Oklahoma,, 5 ,Private profit,School Tuition & Fees,"$51,225.02", 13 
25072213,Star Truck Driving School-South Suburban,Illinois,, 1 ,Private profit,School Tuition & Fees,"$3,743.00", 1 
25072113,The Barber Academy,Illinois,, 1 ,Private profit,School Tuition & Fees,"$12,300.00", 1 
25071921,Porter And Chester Institute-Worcester,Massachusetts,, 25 ,Private profit,School Tuition & Fees,"$274,446.20", 52 
25071913,The Ashi School,Illinois,, 16 ,Private profit,School Tuition & Fees,"$57,347.29", 16 
25071843,Mediatech Institute-Dallas,Texas,, 36 ,Private profit,School Tuition & Fees,"$463,265.94", 68 
25071821,Porter And Chester Institute-Woburn,Massachusetts,, 31 ,Private profit,School Tuition & Fees,"$389,494.49", 71 
25071813,Networks Barber College Inc,Illinois,, 2 ,Private profit,School Tuition & Fees,"$40,650.00", 3 
25071736,American Institute Of Medical Technology,Oklahoma,, 2 ,Private profit,School Tuition & Fees,"$21,080.00", 2 
25071643,Academy For Massage Therapy Trng,Texas,, 36 ,Private profit,School Tuition & Fees,"$233,965.42", 39 
25071621,Kay Harvey Academy Of Hair Design,Massachusetts,, 2 ,Private profit,School Tuition & Fees,"$25,438.00", 2 
25071543,Cci Training Center-Arlington,Texas,, 11 ,Private profit,School Tuition & Fees,"$66,010.83", 63 
25071343,Lauterstein-Conway Massage School,Texas,, 16 ,Private profit,School Tuition & Fees,"$70,633.03", 78 
25071213,Paul Mitchell The School-Chicago,Illinois,, 6 ,Private profit,School Tuition & Fees,"$86,378.22", 6 
25070813,Midwest Technical Institute-East Peoria,Illinois,, 31 ,Private profit,School Tuition & Fees,"$304,365.98", 118 
25070713,Makeup First School Of Makeup Artistry,Illinois,, 1 ,Private profit,School Tuition & Fees,"$5,390.00", 8 
25070613,International Career Institute,Illinois,, 2 ,Private profit,School Tuition & Fees,"$44,307.43", 12 
25070443,Cci Training Center-Arlington,Texas,, 18 ,Private profit,School Tuition & Fees,"$92,833.91", 100 
25069843,"Compusoft Training Center, Inc.",Texas,, 1 ,Private profit,School Tuition & Fees,"$9,491.00", 3 
25069643,Milan Institute-San Antonio Ingram,Texas,, 17 ,Private profit,School Tuition & Fees,"$175,541.05", 20 
25069513,Juarez Driving School,Illinois,, 10 ,Private profit,School Tuition & Fees,"$46,728.65", 10 
25069501,Hair Academy,Alabama,, 1 ,Private profit,School Tuition & Fees,"$10,850.00", 1 
25069236,Riverside Flight Center Inc,Oklahoma,, 1 ,Private profit,School Tuition & Fees,"$5,379.00", 2 
25069113,Chazap Inc Barber College,Illinois,, 2 ,Private profit,School Tuition & Fees,"$5,900.00", 2 
25068936,Body Business School Of Massage Therapy,Oklahoma,, 1 ,Private profit,School Tuition & Fees,"$7,350.00", 1 
25068743,Auguste Escoffier School Of Culinary Arts-Austin,Texas,, 35 ,Private profit,School Tuition & Fees,"$448,188.08", 130 
25068343,Dallas Barber & Stylist College,Texas,, 25 ,Private profit,School Tuition & Fees,"$212,519.42", 28 
25067736,Arbuckle Truck Driving School Inc,Oklahoma,, 20 ,Private profit,School Tuition & Fees,"$99,610.15", 20 
25067513,Tricoci University Of Beauty Culture-Rockford,Illinois,, 2 ,Private profit,School Tuition & Fees,"$30,669.00", 2 
25067501,Z (W/D)Fortis College School Of Cosmetology,Alabama,, 1 ,Private profit,School Tuition & Fees,"$1,898.00", 1 
25067413,Chicago Professional Center,Illinois,, 2 ,Private profit,School Tuition & Fees,"$30,000.00", 2 
25067343,Royal Beauty Careers,Texas,, 3 ,Private profit,School Tuition & Fees,"$13,697.76", 3 
25067113,Tricoci University Of Beauty Culture -Libertyville,Illinois,, 2 ,Private profit,School Tuition & Fees,"$27,760.02", 2 
25066913,Tricoci University Of Beauty Culture-Glendale Heights,Illinois,, 1 ,Private profit,School Tuition & Fees,"$1,798.28", 1 
25066813,Tricoci University Of Beauty Culture-Peoria,Illinois,, 1 ,Private profit,School Tuition & Fees,"$20,235.02", 2 
25066713,Universal Technical Institute Of Illinois Inc,Illinois,, 248 ,Private profit,School Tuition & Fees,"$3,200,358.43"," 2,199 "
25066343,Star Career Training,Texas,, 6 ,Private profit,School Tuition & Fees,"$19,743.00", 6 
25065913,Tricoci University Of Beauty Culture - Bridgeview,Illinois,, 1 ,Private profit,School Tuition & Fees,"$20,235.02", 1 
25065813,Eti School Of Skilled Trades,Illinois,, 32 ,Private profit,School Tuition & Fees,"$325,018.02", 97 
25065413,Eagle Training Services Inc,Illinois,, 4 ,Private profit,School Tuition & Fees,"$13,940.00", 4 
25064618,National Ems Academy Lafayette,Louisiana,, 3 ,Private profit,School Tuition & Fees,"$3,030.00", 5 
25064418,National Ems Academy Gretna,Louisiana,, 4 ,Private profit,School Tuition & Fees,"$3,517.00", 7 
25064318,National Ems Academy Covington,Louisiana,, 1 ,Private profit,School Tuition & Fees,$520.00, 1 
25064118,National Ems Academy Alexandria,Louisiana,, 2 ,Private profit,School Tuition & Fees,"$2,510.00", 4 
25064018,Dryades Ymca School Of Commerce,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$9,496.94", 1 
25063843,A New Beginning Schl Of Mass-Austin,Texas,, 5 ,Private profit,School Tuition & Fees,"$10,855.54", 38 
25063818,J'S Barber College,Louisiana,, 2 ,Private profit,School Tuition & Fees,"$8,409.87", 2 
25063718,Fly By Knight,Louisiana,, 3 ,Private profit,School Tuition & Fees,"$10,200.97", 9 
25063618,Healthcare Training Institute,Louisiana,, 2 ,Private profit,School Tuition & Fees,"$10,739.58", 2 
25063521,Comprehensive Medical Teaching Institute-Cmti,Massachusetts,, 2 ,Private profit,School Tuition & Fees,"$6,900.00", 2 
25063518,Aveda Institute-New Orleans,Louisiana,, 10 ,Private profit,School Tuition & Fees,"$142,042.17", 10 
25063501,Allied Career Training,Alabama,, 176 ,Private profit,School Tuition & Fees,"$1,731,491.38", 179 
25063443,Clerical Art School,Texas,, 64 ,Private profit,School Tuition & Fees,"$638,450.27", 110 
25063418,Setting The Standard Barber & Natural Hair,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$6,565.41", 1 
25063343,El Pipo Barber College,Texas,, 7 ,Private profit,School Tuition & Fees,"$53,724.02", 7 
25063218,Delta School Of Business And Technology Lake,Louisiana,, 12 ,Private profit,School Tuition & Fees,"$96,495.13", 62 
25063143,Central Texas Beauty College-Temple,Texas,, 10 ,Private profit,School Tuition & Fees,"$77,075.00", 11 
25063118,Academy Of Acadiana New Iberia,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$1,500.00", 1 
25063013,Universal Spa Training Academy,Illinois,, 2 ,Private profit,School Tuition & Fees,"$30,335.02", 3 
25062943,Aviation Institute Of Maintenance-Dallas,Texas,, 187 ,Private profit,School Tuition & Fees,"$2,203,263.29"," 1,101 "
25062918,Medical Careers College,Louisiana,, 1 ,Private profit,School Tuition & Fees,$900.00, 1 
25062843,Central Texas Beauty College-Round Rock,Texas,, 6 ,Private profit,School Tuition & Fees,"$40,369.06", 6 
25062818,Park Place Premier Barber School,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$11,700.00", 1 
25062613,Ultimate Touch Barber College,Illinois,, 9 ,Private profit,School Tuition & Fees,"$61,520.00", 9 
25062521,American Academy Of Personal Training,Massachusetts,, 3 ,Private profit,School Tuition & Fees,"$12,500.00", 3 
25062518,Vanguard College Of Cosmetology-Baton Rouge,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$7,496.85", 1 
25062418,John Jay Beauty College-New Orleans,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$5,650.00", 1 
25062218,Kellys Barber College,Louisiana,, 11 ,Private profit,School Tuition & Fees,"$99,452.02", 12 
25062204,New Beginning College Of Cosmetology,Arkansas,, 1 ,Private profit,School Tuition & Fees,"$6,880.00", 1 
25062146,Associates In Emergency Care Llc Aec Training Center,Virginia,, 3 ,Private profit,School Tuition & Fees,"$16,929.00", 3 
25061818,Flight Academy Of New Orleans,Louisiana,, 1 ,Private profit,School Tuition & Fees,$759.46, 1 
25061746,Empire Beauty School-Va Beach,Virginia,, 13 ,Private profit,School Tuition & Fees,"$188,048.68", 18 
25061646,1st Cdl Training Center Of Nova,Virginia,, 4 ,Private profit,School Tuition & Fees,"$12,100.00", 4 
25061618,Crescent City Bartending School New Orleans,Louisiana,, 7 ,Private profit,School Tuition & Fees,"$52,705.72", 7 
25061546,Cds Tractor Trailer Training-Roanoke,Virginia,, 29 ,Private profit,School Tuition & Fees,"$108,619.00", 29 
25061418,Louisiana Culinary Institute,Louisiana,, 17 ,Private profit,School Tuition & Fees,"$236,467.26", 40 
25061346,Fast Track Health Care Education,Virginia,, 1 ,Private profit,School Tuition & Fees,"$4,340.00", 1 
25061246,Tri-County Driving Academy,Virginia,, 5 ,Private profit,School Tuition & Fees,"$22,500.00", 6 
25061243,International Schools Dallas,Texas,, 6 ,Private profit,School Tuition & Fees,"$23,655.00", 6 
25061218,Bristow Academy,Louisiana,, 3 ,Private profit,School Tuition & Fees,"$16,538.01", 7 
25061204,Skyventure Fayetteville,Arkansas,, 1 ,Private profit,School Tuition & Fees,"$6,479.20", 4 
25061146,Paul Mitchell The School-Woodbridge,Virginia,, 9 ,Private profit,School Tuition & Fees,"$123,646.41", 9 
25061043,Higher Power Aviation Inc Flt,Texas,, 145 ,Private profit,School Tuition & Fees,"$1,435,426.83", 155 
25060943,Lindsey Cooper Refrigeration School Inc,Texas,, 11 ,Private profit,School Tuition & Fees,"$22,095.00", 11 
25060918,Compass Career College,Louisiana,, 1 ,Private profit,School Tuition & Fees,"$9,564.00", 1 
25060846,Edify Barber Academy,Virginia,, 1 ,Private profit,School Tuition & Fees,"$7,600.00", 1 
25060813,Everest College-Merrionette Park,Illinois,, 6 ,Private profit,School Tuition & Fees,"$16,348.66", 10 
25060746,Dermal Science International Aesthetics Academy,Virginia,, 8 ,Private profit,School Tuition & Fees,"$99,339.42", 15 
25060713,The Cosmetology And Spa Academy,Illinois,, 1 ,Private profit,School Tuition & Fees,"$14,000.00", 2 
25060704,Diesel Driving Academy-Baton Rouge,Arkansas,, 15 ,Private profit,School Tuition & Fees,"$146,090.04", 16 
25060546,New Horizons Computer Learning Center Of Richmond,Virginia,, 50 ,Private profit,School Tuition & Fees,"$281,153.50", 117 
25060513,Midwestern Career College,Illinois,, 4 ,Private profit,School Tuition & Fees,"$24,975.00", 9 
25060446,Hampton Roads Skills Center,Virginia,, 21 ,Private profit,School Tuition & Fees,"$212,925.04", 32 
25060443,Vogue College Of Cosmetology,Texas,, 1 ,Private profit,School Tuition & Fees,"$7,395.00", 1 
25060418,Louisiana Institute Of Massage Therapy,Louisiana,, 2 ,Private profit,School Tuition & Fees,"$8,935.00", 2 
25060405,Bridges Beauty College,California,, 1 ,Private profit,School Tuition & Fees,"$18,249.00", 1 
25060346,"Rick Aviation, Inc",Virginia,, 7 ,Private profit,School Tuition & Fees,"$15,859.44", 35 
25060321,Alexander Academy,Massachusetts,, 1 ,Private profit,School Tuition & Fees,"$19,466.58", 3 
25060318,Denham Springs Beauty School,Louisiana,, 1 ,Private profit,School Tuition & Fees,$950.00, 1 
25060305,Santa Clara Beauty College,California,, 1 ,Private profit,School Tuition & Fees,"$2,825.00", 1 
25060304,Nwacc Corporate Learning,Arkansas,, 3 ,Private profit,School Tuition & Fees,"$4,297.00", 9 
25060236,New Horizons Consumer Lrng Ctr Llc-Okc,Oklahoma,, 12 ,Private profit,School Tuition & Fees,"$159,964.75", 12 
25060205,Rwm Fiber Optics,California,, 12 ,Private profit,School Tuition & Fees,"$149,738.94", 13 
25060143,Seguin Beauty School-New Braunfels,Texas,, 1 ,Private profit,School Tuition & Fees,"$11,803.77", 1 
25060104,Abc Home Inspection Institute,Arkansas,, 2 ,Private profit,School Tuition & Fees,"$4,490.00", 2 
25060016,Flight Safety International-Wichita Hawker Beechcraft Learning Center,Kansas,, 1 ,Private profit,School Tuition & Fees,"$11,562.86", 1 
25060013,Rayz Barber And Styling College,Illinois,, 1 ,Private profit,School Tuition & Fees,"$8,700.00", 1 
25059946,"Shipper'S Choice Of Virginia, Inc",Virginia,, 31 ,Private profit,School Tuition & Fees,"$157,382.16", 38 
25059846,Jls Aviation,Virginia,, 6 ,Private profit,School Tuition & Fees,"$20,772.10", 42 
25059746,Simply Ballroom Dance Teachers Academy,Virginia,, 1 ,Private profit,School Tuition & Fees,"$3,600.00", 2 
25059646,Le Arai Beauty & Barber Academy,Virginia,, 6 ,Private profit,School Tuition & Fees,"$36,657.55", 6 
25059621,Emergency Medical Teaching Services,Massachusetts,, 2 ,Private profit,School Tuition & Fees,"$17,050.50", 3 
25059613,Estelle Skin Care And Spa Institute,Illinois,, 1 ,Private profit,School Tuition & Fees,"$4,993.00", 1 
25059605,Pacific Coast Horseshoeing School,California,, 6 ,Private profit,School Tuition & Fees,"$28,500.00", 6 
25059513,Symbol Training Institute,Illinois,, 1 ,Private profit,School Tuition & Fees,"$8,900.00", 1 
25059505,United Truck & Car Driving School Inc,California,, 80 ,Private profit,School Tuition & Fees,"$415,268.33", 84 
25059446,Cds Tractor Trailer Training-Woodford,Virginia,, 79 ,Private profit,School Tuition & Fees,"$353,091.77", 92 
25059413,Alvareitas College Of Cosmetology-Edwardsville,Illinois,, 1 ,Private profit,School Tuition & Fees,"$12,650.00", 1 
25059404,Margaret'S Hair Academy Inc,Arkansas,, 2 ,Private profit,School Tuition & Fees,"$16,187.40", 2 
25059346,Statements The Academy,Virginia,, 2 ,Private profit,School Tuition & Fees,"$24,800.00", 2 
